title,artist,listType,Gross,Tickets_Sold,rank_each_year,releaseYear,x,y,rank,listHighestRank
I'm in Love with a Church Girl,High Top Releasing,Drama,2387730.0,293693.0,189.0,2013.0,601.9604329880017,243.79401796180701,3,14.685853681775631
Jackass Presents: Bad Grandpa,Paramount Pictures,Comedy,101625444.0,12500054.0,31.0,2013.0,612.8695238970926,227.03120985763812,17,18.436804494826394
Tyler Perry's Temptation,Lionsgate,Drama,51975354.0,6393032.0,67.0,2013.0,611.5840724851871,259.005380912845,15,17.766280202651966
Homefront,Open Road,Action,20158492.0,2479519.0,112.0,2013.0,593.4791315073305,271.50382530358144,7,16.819136196782363
The Wizard of Oz,Warner Bros.,Musical,5509334.0,677654.0,164.0,2013.0,582.3989184537669,276.111306034701,5,15.521954302680216
Saving Mr. Banks,Walt Disney,Drama,58958280.0,7251940.0,60.0,2013.0,566.8957357593366,288.74662662197204,15,17.892340633099618
Dead Man Down,FilmDistrict,Thriller/Suspense,10895295.0,1340134.0,138.0,2013.0,552.6160773485597,274.74336429951563,5,16.203841602634952
Rush,Universal,Drama,26947624.0,3314590.0,97.0,2013.0,539.6338418573534,269.5029862930292,9,17.109405688167364
La Vie d'Adèle,Mongrel Media,Drama,2426783.0,298497.0,187.0,2013.0,538.9515743144312,257.5223973676101,3,14.702077069916134
This is the End,Sony Pictures,Comedy,101470202.0,12480959.0,32.0,2013.0,522.0577695596209,246.81728826464683,17,18.435275736989464
Delivery Man,Walt Disney,Comedy,29866438.0,3673608.0,94.0,2013.0,535.1506052495557,224.3544822601342,9,17.21224593299774
American Hustle,Sony Pictures,Black Comedy,87903772.0,10812272.0,41.0,2013.0,547.9766967364259,201.73830713765966,17,18.29175327413515
Man of Steel,Warner Bros.,Action,291045518.0,35798956.0,5.0,2013.0,588.9498805612399,192.50801964170358,25,19.48899023214754
Escape Plan,Lionsgate,Thriller/Suspense,25063555.0,3082848.0,102.0,2013.0,621.4520113800845,202.48857534941374,9,17.036925356908196
The Place Beyond the Pines,Focus Features,Drama,21403519.0,2632659.0,111.0,2013.0,632.8428653094753,213.72460875801855,7,16.879065905725763
Lee Daniels' The Butler,Weinstein Co.,Drama,116293662.0,14304263.0,25.0,2013.0,648.904157258002,235.4279472326448,20,18.571629119013338
The Wolverine,20th Century Fox,Action,132556852.0,16304655.0,21.0,2013.0,642.7410858476196,274.95030230911425,20,18.702522183063724
You're Next,Lionsgate,Horror,18494006.0,2274785.0,118.0,2013.0,616.3156124280194,280.4905509091327,7,16.732957237549215
Hyde Park on Hudson,Focus Features,Drama,3166260.0,389453.0,179.0,2013.0,607.1661504691081,276.454792509224,3,14.968061638603338
The World's End,Focus Features,Comedy,26004851.0,3198628.0,99.0,2013.0,600.029112724536,286.10169316345247,9,17.073793655505522
The Internship,20th Century Fox,Comedy,44672764.0,5494804.0,75.0,2013.0,589.422627687996,305.3760926396917,13,17.614874567393468
Oz the Great and Powerful,Walt Disney,Adventure,234770996.0,28877121.0,9.0,2013.0,560.5805418100888,325.20370172932786,22,19.27412111188275
Rise of the Guardians,Paramount Pictures,Adventure,6185091.0,760773.0,156.0,2013.0,550.4761061043033,300.1657229956591,5,15.63765227671585
Grudge Match,Warner Bros.,Comedy,24846211.0,3056114.0,104.0,2013.0,542.8983288215943,288.3938373585295,9,17.028215824032344
Movie 43,Relativity,Comedy,8840453.0,1087386.0,143.0,2013.0,531.2112060998616,280.68597367997637,5,15.994848677644772
About Time,Universal,Romantic Comedy,15323921.0,1884861.0,130.0,2013.0,523.7350157813611,271.29946323564405,7,16.544925629477458
The Smurfs 2,Sony Pictures,Adventure,71017784.0,8735274.0,48.0,2013.0,499.7644867006055,272.48846937046926,17,18.078440882514233
Oblivion,Universal,Thriller/Suspense,89107235.0,10960299.0,40.0,2013.0,488.6792331473199,240.3463295278986,17,18.30535109004229
The Gatekeepers,Sony Pictures Cla...,Documentary,2408553.0,296254.0,188.0,2013.0,507.37367137404027,233.23872941342006,3,14.694536710207847
World War Z,Paramount Pictures,Action,202359711.0,24890493.0,13.0,2013.0,509.92260685307934,210.05245104399617,20,19.125557419239133
Epic,20th Century Fox,Adventure,107518682.0,13224930.0,28.0,2013.0,524.7788804341586,172.9136420258797,20,18.493175176479458
Beautiful Creatures,Warner Bros.,Drama,19452138.0,2392636.0,115.0,2013.0,551.3012560750338,177.9696869588593,7,16.78346754486683
Frances Ha,IFC Films,Comedy,4066826.0,500224.0,171.0,2013.0,558.6074044072211,184.7975853579333,3,15.218373400595715
Parker,FilmDistrict,Thriller/Suspense,17616641.0,2166868.0,121.0,2013.0,564.1145087324027,172.32871573588454,7,16.684354524657707
The Spectacular Now,A24,Drama,6852971.0,842923.0,153.0,2013.0,574.4559989757735,166.24155058728977,5,15.740192838835673
The Croods,20th Century Fox,Adventure,187168425.0,23021946.0,14.0,2013.0,591.066807853369,147.55784034462135,20,19.047519437909607
Jurassic Park,Universal,Adventure,45385935.0,5582525.0,73.0,2013.0,617.452723271718,167.3766058847789,13,17.630712813250984
Disney Planes,Walt Disney,Adventure,90282580.0,11104868.0,38.0,2013.0,641.2535027442887,185.63921513149003,17,18.31845508726336
Space Station,IMAX Films,Documentary,2436846.0,299735.0,186.0,2013.0,638.4448412113574,205.4410185946454,3,14.706215138160884
Ender's Game,Lionsgate,Adventure,61656849.0,7583868.0,57.0,2013.0,666.5689893034798,205.21282339035253,15,17.93709487629456
Metallica Through the Never,Picturehouse,Concert/Perfor...,3419967.0,420660.0,173.0,2013.0,668.3375179628255,223.12573232165326,3,15.045141459869427
2 Guns,Universal,Action,75612460.0,9300425.0,44.0,2013.0,685.814248709357,232.85012857094497,17,18.141131642384106
Mud,Roadside Attractions,Drama,21590086.0,2655607.0,108.0,2013.0,670.9964377047263,254.21440897144169,9,16.88774478580867
2013 Oscar Shorts,Shorts International,Multiple Genres,2142342.0,263510.0,195.0,2013.0,659.1342153510099,256.02760527382804,3,14.577410181110459
Django Unchained,Weinstein Co.,Western,56525312.0,6952682.0,62.0,2013.0,677.6641568699476,277.26959322864815,15,17.850199095794633
Pain & Gain,Paramount Pictures,Action,49875291.0,6134722.0,70.0,2013.0,663.0391327730255,303.46326937699445,15,17.725036267743747
Mandela: Long Walk to Freedom,Weinstein Co.,Drama,7061587.0,868583.0,150.0,2013.0,643.3514041717843,299.9428514296659,5,15.770180371743903
Insidious Chapter 2,FilmDistrict,Horror,83586447.0,10281235.0,42.0,2013.0,622.1080986233543,305.6631634295521,17,18.24139194768763
This is 40,Universal,Comedy,13289310.0,1634601.0,133.0,2013.0,603.2174978560885,316.93903158467776,5,16.402470510605713
Renoir,Samuel Goldwyn Films,Drama,2291047.0,281801.0,192.0,2013.0,595.839914726142,320.0327780449955,3,14.644519476284128
CitizenFour,RADiUS-TWC,Documentary,2263209.0,277014.0,200.0,2014.0,589.9899205055293,321.3660325663824,3,14.63229427563179
Edge of Tomorrow,Warner Bros.,Action,100206256.0,12265147.0,31.0,2014.0,596.5584446795709,340.25662520332816,17,18.42274117979579
Labor Day,Paramount Pictures,Drama,13371528.0,1636661.0,135.0,2014.0,575.7894697529249,347.51263516034646,5,16.408638228262298
The Trip to Italy,IFC Films,Comedy,2873758.0,351745.0,183.0,2014.0,567.9472589888364,349.0936887114998,3,14.871131138874706
No Good Deed,Sony Pictures,Thriller/Suspense,52543632.0,6431289.0,62.0,2014.0,555.2095243321585,361.81179060667523,15,17.77715446811563
Oculus,Relativity,Horror,27695246.0,3389870.0,95.0,2014.0,537.3718854924143,345.75505866574616,9,17.136771331879654
The Book Thief,20th Century Fox,Drama,2396662.0,293349.0,195.0,2014.0,537.0897446917776,333.7583759338983,3,14.689587493878406
Beyond the Lights,Relativity,Drama,14564709.0,1782706.0,130.0,2014.0,531.5812920626361,325.4123020286119,7,16.494111968773403
12 Years a Slave,Fox Searchlight,Drama,18199907.0,2227650.0,118.0,2014.0,534.8627891092758,311.8023138900096,7,16.71692704214386
Alexander and the Terrible ��,Walt Disney,Adventure,66032663.0,8082333.0,46.0,2014.0,512.109322773116,304.16819510070314,17,18.005660071510476
Left Behind,Freestyle Releasing,Thriller/Suspense,14019924.0,1716024.0,133.0,2014.0,492.92563136575046,293.39851618316015,5,16.455990018728635
The Hundred-Foot Journey,Walt Disney,Comedy,54235441.0,6638364.0,59.0,2014.0,473.16950876052647,290.28473719174866,15,17.808845145703934
The Judge,Warner Bros.,Drama,47063106.0,5760478.0,71.0,2014.0,468.6227536011811,262.6563637774312,13,17.666999939935508
The November Man,Relativity,Thriller/Suspense,25018119.0,3062193.0,101.0,2014.0,462.70342444394305,241.4676511613171,9,17.035110880320776
What If,CBS Films,Romantic Comedy,3493000.0,427539.0,176.0,2014.0,470.390079262409,232.2526993056776,3,15.066271523788968
The Book of Life,20th Century Fox,Adventure,49322356.0,6037008.0,68.0,2014.0,470.15347770980674,214.2542543810374,15,17.713888004786963
The Interview,Sony Pictures,Comedy,3552778.0,434856.0,175.0,2014.0,487.0676731833397,220.4113634009523,3,15.083240390641825
Anchorman 2: The Legend Con...,Paramount Pictures,Comedy,18639235.0,2281424.0,116.0,2014.0,485.51589178671844,198.5063582126756,7,16.74077932560699
Fury,Sony Pictures,Drama,85244339.0,10433823.0,35.0,2014.0,487.8181113144278,174.61703454610364,17,18.261032267230927
Let's Be Cops,20th Century Fox,Comedy,82390774.0,10084550.0,40.0,2014.0,502.03289004026817,143.73111435946527,17,18.22698402259162
Into the Storm,Warner Bros.,Thriller/Suspense,47602194.0,5826461.0,70.0,2014.0,533.6912137988496,139.06736728261416,15,17.6783894105764
The Pyramid,20th Century Fox,Horror,2695735.0,329955.0,189.0,2014.0,540.1999950090952,155.8493745271947,3,14.807181452414639
The Hunger Games: Catching ...,Lionsgate,Adventure,17528348.0,2145452.0,121.0,2014.0,548.8993792830598,160.78097804470258,7,16.679330014008322
Boyhood,IFC Films,Drama,24299768.0,2974267.0,104.0,2014.0,562.4537258273098,152.27923176770855,9,17.005977360940097
Gone Girl,20th Century Fox,Thriller/Suspense,166197583.0,20342421.0,17.0,2014.0,562.648443084243,119.40830138127608,20,18.92868789756026
Saving Mr. Banks,Walt Disney,Drama,24341481.0,2979373.0,103.0,2014.0,591.6361334245623,118.56342935915754,9,17.00769249001606
Bang Bang,FIP,Action,2581138.0,315928.0,192.0,2014.0,600.5457914271292,126.60196120752988,3,14.763740944919606
Before I Go to Sleep,Clarius Entertain...,Thriller/Suspense,3242457.0,396873.0,179.0,2014.0,605.6433031550828,129.76666880593066,3,14.991841933712406
Sex Tape,Sony Pictures,Comedy,38543473.0,4717683.0,82.0,2014.0,621.1030230917331,133.8894178257398,13,17.467297331057555
Endless Love,Universal,Drama,23438250.0,2868818.0,107.0,2014.0,633.3480035716938,152.1667385551405,9,16.969879861182914
The Grand Seduction,Entertainment One,Comedy,3409304.0,417295.0,177.0,2014.0,633.1270233962587,164.1647037060344,3,15.042018722855476
If I Stay,Warner Bros.,Drama,50474843.0,6178071.0,67.0,2014.0,656.7191558229636,157.62469077625474,15,17.73698561170762
47 Ronin,Universal,Action,5674795.0,694589.0,158.0,2014.0,661.5048434098683,177.04368133499767,5,15.55154499733126
Magic in the Moonlight,Sony Pictures Cla...,Romantic Comedy,10534510.0,1289413.0,142.0,2014.0,667.2556961806806,185.22461602538846,5,16.17016709251082
Kill the Messenger,Focus Features,Thriller/Suspense,2450846.0,299981.0,194.0,2014.0,674.325028100326,188.9695521009288,3,14.71194382903892
Moms' Night Out,Sony Pictures,Adventure,10429707.0,1276585.0,144.0,2014.0,681.6816207161507,192.11288553612016,5,16.160168734540182
Muppets Most Wanted,Walt Disney,Adventure,51178893.0,6264246.0,63.0,2014.0,698.2234844412822,203.3541819248461,15,17.750837758919204
Foxcatcher,Sony Pictures Cla...,Drama,7942789.0,972189.0,150.0,2014.0,705.0404613512733,222.15654416496497,5,15.887775030992007
Wild,Fox Searchlight,Drama,19742647.0,2416480.0,113.0,2014.0,709.8121563218466,233.1670358482553,7,16.79829167619167
Top Five,Paramount Pictures,Comedy,23740325.0,2905792.0,106.0,2014.0,706.3555725642877,248.7892005102661,9,16.982685637026815
Ouija,Universal,Horror,50856010.0,6224725.0,64.0,2014.0,707.3247414413574,272.7696240196147,15,17.744508864231996
RoboCop,Sony Pictures,Action,58607007.0,7173440.0,55.0,2014.0,696.3915368069232,300.7064283540691,15,17.886364820777754
Sabotage,Open Road,Action,10508518.0,1286232.0,143.0,2014.0,680.6177456292953,313.002261464704,5,16.16769672434722
Heaven is for Real,Sony Pictures,Drama,91386097.0,11185568.0,33.0,2014.0,673.3347497001246,333.76178868224156,17,18.330603913256862
Walking with Dinosaurs,20th Century Fox,Adventure,4731936.0,579184.0,165.0,2014.0,654.9115745178036,321.7373711827735,5,15.369844979052349
The Good Lie,Warner Bros.,Drama,2716989.0,332556.0,188.0,2014.0,649.7609336999388,315.6160233601656,3,14.815034839817294
The Maze Runner,20th Century Fox,Action,102104191.0,12497452.0,28.0,2014.0,636.8015434177587,339.620529052842,20,18.441504330284612
Sin City: A Dame to Kill For,Weinstein Co.,Action,13757804.0,1683941.0,134.0,2014.0,615.4422332068681,326.62899845344975,5,16.437116784709893
The Hobbit: The Desolation ...,Warner Bros.,Adventure,29307213.0,3587174.0,93.0,2014.0,614.9258506344809,358.6587554736946,9,17.193344221164995
Island of Lemurs: Madagascar,Warner Bros.,Documentary,8860004.0,1084455.0,147.0,2014.0,601.2705053934849,361.7460757274432,5,15.99705777404843
The Good Dinosaur,Walt Disney,Adventure,114766932.0,13614108.0,25.0,2015.0,904.7367916586253,248.0518748793797,20,18.558413951575233
Pawn Sacrifice,Bleecker Street,Drama,2436308.0,289004.0,197.0,2015.0,885.3367916586253,235.6971187101953,3,14.705994336601078
Chi-raq,Amazon Studios/Ro...,Drama,2601330.0,308580.0,192.0,2015.0,882.5939888003317,230.3607311230221,3,14.771533410662052
Danny Collins,Bleecker Street,Comedy,5637066.0,668691.0,161.0,2015.0,890.1544055961722,227.74537304559325,5,15.544874275350677
True Story,Fox Searchlight,Drama,4719695.0,559869.0,167.0,2015.0,899.2794873537553,223.65478837865084,5,15.367254736829796
The Night Before,Sony Pictures,Comedy,42884826.0,5087168.0,66.0,2015.0,917.5296508689214,215.473619044766,15,17.574028615035715
Room,A24,Drama,4976972.0,590388.0,165.0,2015.0,925.3366640083357,233.88694426974948,5,15.420332231945823
Bridge of Spies,Walt Disney,Thriller/Suspense,70610153.0,8376056.0,41.0,2015.0,941.73337257136,248.5548666958889,17,18.072684502322076
The Big Short,Paramount Pictures,Drama,33055481.0,3921172.0,79.0,2015.0,925.4434514220112,273.74689855018755,13,17.31369795014901
Seventh Son,Universal,Adventure,17725785.0,2102703.0,113.0,2015.0,905.4853949013108,275.0414949801711,7,16.69053091713099
The Second Best Exotic Mari...,Fox Searchlight,Comedy,33078266.0,3923875.0,78.0,2015.0,885.6906061722339,277.8991757130751,13,17.31438700836619
American Ultra,Lionsgate,Black Comedy,14439985.0,1712928.0,119.0,2015.0,866.3967229671736,283.16662963973556,7,16.48551165264725
A La Mala,Lionsgate,Romantic Comedy,3629842.0,430586.0,177.0,2015.0,856.6348705478784,280.99724324171814,3,15.104699679122943
The Imitation Game,Weinstein Co.,Drama,60653053.0,7194905.0,47.0,2015.0,840.5272774380741,292.85242962612307,17,17.920680530092366
90 Minutes in Heaven,Samuel Goldwyn Films,Drama,4816142.0,571309.0,166.0,2015.0,830.4784688978187,273.2814958997703,5,15.387483750585952
Baahubali: The Beginning,Bluesky Cinemas,Action,6738000.0,799288.0,153.0,2015.0,824.3340762818477,265.39185462904067,5,15.723273702948635
Brooklyn,Fox Searchlight,Drama,19563995.0,2320759.0,105.0,2015.0,816.1933616253986,254.00200103550074,9,16.789201445069896
Inside Out,Walt Disney,Adventure,356461711.0,42284900.0,4.0,2015.0,806.6416188354689,221.37127610216487,25,19.691737389526015
Learning to Drive,Broad Green Pictures,Drama,3447633.0,408971.0,182.0,2015.0,834.6370080107321,221.87939510944034,3,15.053198466585659
Do You Believe?,Pure Flix Enterta...,Drama,12985600.0,1540403.0,123.0,2015.0,840.6062680580278,213.85643216002077,7,16.37935160917358
Meru,Music Box Films,Documentary,2334228.0,276895.0,199.0,2015.0,850.497806387447,215.32526485220558,3,14.663191773432956
My All-American,Clarius Entertain...,Drama,2246000.0,266429.0,200.0,2015.0,856.493525992775,215.09866738027245,3,14.624661414280526
A Walk in the Woods,Broad Green Pictures,Adventure,29499394.0,3499334.0,85.0,2015.0,870.9401900538265,208.2216115053272,13,17.19988027872617
Point Break,Warner Bros.,Action,15584535.0,1848699.0,117.0,2015.0,889.4629489913212,215.76531095211445,7,16.561789634357325
Run All Night,Warner Bros.,Action,26461644.0,3138985.0,94.0,2015.0,897.6542696697436,202.02113889472042,9,17.091206846240276
Foxcatcher,Sony Pictures Cla...,Drama,4153511.0,492705.0,173.0,2015.0,909.3709224181778,199.42883328530422,3,15.239464558626603
San Andreas,Warner Bros.,Adventure,155190832.0,18409351.0,20.0,2015.0,923.0032638650218,180.9042748107641,20,18.860166091803617
Mad Max: Fury Road,Warner Bros.,Action,153214368.0,18174895.0,21.0,2015.0,951.8508249454399,208.61380782219447,20,18.847348596773926
The Danish Girl,Focus Features,Drama,6050349.0,717716.0,157.0,2015.0,934.2816463658053,226.39930652301564,5,15.615626514293666
The Lazarus Effect,Lionsgate,Horror,25801570.0,3060684.0,96.0,2015.0,963.9122223977464,234.98657202122175,9,17.065945900753572
In the Heart of the Sea,Warner Bros.,Adventure,23063385.0,2735870.0,98.0,2015.0,967.4098842101856,252.64347893737792,9,16.953756853012496
Far from the Madding Crowd,Fox Searchlight,Drama,12236500.0,1451542.0,128.0,2015.0,958.3748020705117,265.84829967562905,7,16.319933846445192
Get Hard,Warner Bros.,Comedy,90411453.0,10724964.0,31.0,2015.0,951.3883195369007,288.80889770371937,17,18.319881509815467
Into the Woods,Walt Disney,Musical,37130717.0,4404592.0,71.0,2015.0,923.4227267598694,299.66825406720886,13,17.429955136497384
Taken 3,20th Century Fox,Action,89256424.0,10587951.0,33.0,2015.0,894.2471775064205,306.65304653080983,17,18.307023953624796
Captive,Paramount Pictures,Drama,2583301.0,306441.0,193.0,2015.0,879.8329357963845,292.7883562737338,3,14.76457859645406
Jurassic World,Universal,Action,652270625.0,77374926.0,2.0,2015.0,859.5388253689032,330.303211263811,25,20.295970102792015
While We're Young,A24,Comedy,7582065.0,899414.0,145.0,2015.0,834.3723101081197,313.97389683764027,5,15.841296147957571
Magic Mike XXL,Warner Bros.,Comedy,66013057.0,7830730.0,43.0,2015.0,812.4576302973031,312.0382293069446,17,18.0053631137576
Terminator: Genisys,Paramount Pictures,Action,89760956.0,10647800.0,32.0,2015.0,806.6887581805302,278.5312134072808,17,18.31266065030583
Monkey Kingdom,Walt Disney,Documentary,16432322.0,1949267.0,115.0,2015.0,800.2553932429734,255.40953925551977,7,16.614760806868897
The Longest Ride,20th Century Fox,Drama,37446117.0,4442007.0,70.0,2015.0,778.8870718061082,250.17553132938795,15,17.438413577638634
The Gallows,Warner Bros.,Horror,22764410.0,2700404.0,99.0,2015.0,773.0917935673807,226.88573205726604,9,16.94070890943735
The Hobbit: The Battle of t...,Warner Bros.,Adventure,34517771.0,4094634.0,75.0,2015.0,772.3985623273984,204.89665680504334,13,17.35698485083165
Hot Tub Time Machine 2,Paramount Pictures,Comedy,12314651.0,1460812.0,126.0,2015.0,789.4221927707969,194.39922823769427,7,16.32630024971174
Big Eyes,Weinstein Co.,Drama,4558006.0,540688.0,170.0,2015.0,801.154217656741,191.87740507268325,5,15.332395805153729
The Green Inferno,High Top Releasing,Horror,7192291.0,853178.0,147.0,2015.0,811.1528562846072,191.7124032868084,5,15.78852031593907
The Martian,20th Century Fox,Thriller/Suspense,225345353.0,26731359.0,9.0,2015.0,837.3163373870699,185.04365103461933,22,19.233144685632485
Rock the Kasbah,Open Road,Comedy,3020665.0,358323.0,189.0,2015.0,848.3195293095898,207.49203109902913,3,14.92098756378638
The Man From U.N.C.L.E.,Warner Bros.,Action,45445109.0,5390878.0,61.0,2015.0,874.0227452018569,180.39180996526312,15,17.632015760035816
Criminal,Lionsgate,Action,14708696.0,1700427.0,128.0,2016.0,895.2410490902705,186.20417438079397,7,16.503949441469437
Bridget Jones's Baby,Universal,Romantic Comedy,24139805.0,2790728.0,103.0,2016.0,896.041509205755,170.22420993766963,9,16.999372695721995
Moana,Walt Disney,Musical,210046114.0,24282787.0,12.0,2016.0,908.0233004476448,143.8151834763293,20,19.162837655051472
Risen,Sony Pictures,Drama,36880033.0,4263587.0,76.0,2016.0,939.8518944775205,152.5295739932476,13,17.423180851446194
Nocturnal Animals,Focus Features,Thriller/Suspense,10185257.0,1177486.0,143.0,2016.0,945.3384182680594,169.67302920787256,5,16.136451840510748
Free State of Jones,STX Entertainment,Drama,20810036.0,2405784.0,108.0,2016.0,955.0183582693412,179.78731423310228,9,16.85094592830585
Collateral Beauty,Warner Bros.,Drama,24342478.0,2814159.0,102.0,2016.0,971.4170599922271,187.2090782958988,9,17.007733448065512
The Young Messiah,Focus Features,Drama,6469813.0,747955.0,161.0,2016.0,975.5287751786268,200.59167140134474,5,15.682657763431882
Barbershop: The Next Cut,Warner Bros.,Comedy,54030051.0,6246249.0,61.0,2016.0,985.6052922969219,217.86777636643183,15,17.805050949739847
Florence Foster Jenkins,Paramount Pictures,Drama,27383770.0,3165753.0,96.0,2016.0,981.5657209273255,241.52537267607278,9,17.125461060091737
Hacksaw Ridge,Lionsgate,Drama,64606565.0,7468967.0,47.0,2016.0,989.5544559885727,266.26764646247324,17,17.983826588976317
The Purge: Election Year,Universal,Horror,79042440.0,9137854.0,37.0,2016.0,983.583469777498,299.7392362613931,17,18.185495481372747
Captain America: Civil War,Walt Disney,Action,408084349.0,47177381.0,3.0,2016.0,955.1392000196935,330.6410730667555,25,19.82698444874623
The Secret Life of Pets,Universal,Adventure,368384330.0,42587783.0,4.0,2016.0,907.7008686196359,346.4399563810381,25,19.724637326153044
The Jungle Book,Walt Disney,Adventure,364001123.0,42081054.0,5.0,2016.0,869.9368680855498,379.2100687345461,25,19.71266751076109
